periodid,periodname,periodcode,perioddescription,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,Total under five Diarrhoea cases reported
201806,Jun-18,201806,,bzOfj0iwfDH,Isiolo County,KE_County_11,,825
201806,Jun-18,201806,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,4159
201806,Jun-18,201806,,BjC1xL40gHo,Kakamega County,KE_County_37,,3909
201806,Jun-18,201806,,ihZsJ8alvtb,Kericho County,KE_County_35,,1887
201806,Jun-18,201806,,qKzosKQPl6G,Kiambu County,KE_County_22,,4811
201806,Jun-18,201806,,nrI2khZx3d0,Kilifi County,KE_County_3,,5983
201806,Jun-18,201806,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,1578
201806,Jun-18,201806,,sPkRcDvhGWA,Kisii County,KE_County_45,,1632
201806,Jun-18,201806,,tAbBVBbueqD,Kisumu County,KE_County_42,,2347
201806,Jun-18,201806,,j8o6iO4Njsi,Kitui County,KE_County_15,,2626
201806,Jun-18,201806,,N7YETT3A9r1,Kwale County,KE_County_2,,2480
201806,Jun-18,201806,,xuFdFy6t9AH,Laikipia County,KE_County_31,,1965
201806,Jun-18,201806,,NjWSbQTwys4,Lamu County,KE_County_5,,846
201806,Jun-18,201806,,yhCUgGcCcOo,Machakos County,KE_County_16,,3254
201806,Jun-18,201806,,BoDytkJQ4Qi,Makueni County,KE_County_17,,2587
201806,Jun-18,201806,,R6f9znhg37c,Mandera County,KE_County_9,,6465
201806,Jun-18,201806,,Eey8fT4Im3y,Marsabit County,KE_County_10,,2384
201806,Jun-18,201806,,Y52XNJ50hYb,Meru County,KE_County_12,,2215
201806,Jun-18,201806,,fVra3Pwta0Q,Migori County,KE_County_44,,1856
201806,Jun-18,201806,,wsBsC6gjHvn,Mombasa County,KE_County_1,,3642
201806,Jun-18,201806,,ahwTMNAJvrL,Muranga County,KE_County_21,,1778
201806,Jun-18,201806,,jkG3zaihdSs,Nairobi County,KE_County_47,,9562
201806,Jun-18,201806,,ob6SxuRcqU4,Nakuru County,KE_County_32,,4437
201806,Jun-18,201806,,t0J75eHKxz5,Nandi County,KE_County_29,,2337
201806,Jun-18,201806,,kqJ83J2D72s,Narok County,KE_County_33,,1847
201806,Jun-18,201806,,uepLTG8wGWJ,Nyamira County,KE_County_46,,742
201806,Jun-18,201806,,mYZacFNIB3h,Nyandarua County,KE_County_18,,1045
201806,Jun-18,201806,,ptWVfaCIdVx,Nyeri County,KE_County_19,,1446
201806,Jun-18,201806,,o36zCRjSd4G,Samburu County,KE_County_25,,1549
201806,Jun-18,201806,,u4t9H8XyU9P,Siaya County,KE_County_41,,1793
201806,Jun-18,201806,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,803
201806,Jun-18,201806,,JsH2bnvNt2d,Tana River County,KE_County_4,,1456
201806,Jun-18,201806,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,781
201806,Jun-18,201806,,mThvosEflAU,Trans Nzoia County,KE_County_26,,1345
201806,Jun-18,201806,,kphDeKClFch,Turkana County,KE_County_23,,4356
201806,Jun-18,201806,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,3040
201806,Jun-18,201806,,sANMZ3lpqGs,Vihiga County,KE_County_38,,696
201806,Jun-18,201806,,CeLsrJOH0g9,Wajir County,KE_County_8,,2151
201806,Jun-18,201806,,XWALbfAPa6n,West Pokot County,KE_County_24,,3664
201807,Jul-18,201807,,vvOK1BxTbet,Baringo County,KE_County_30,,2150
201807,Jul-18,201807,,HMNARUV2CW4,Bomet County,KE_County_36,,1995
201807,Jul-18,201807,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,2399
201807,Jul-18,201807,,Tvf1zgVZ0K4,Busia County,KE_County_40,,1996
201807,Jul-18,201807,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,1932
201807,Jul-18,201807,,PFu8alU2KWG,Embu County,KE_County_14,,1028
201807,Jul-18,201807,,uyOrcHZBpW0,Garissa County,KE_County_7,,1867
201807,Jul-18,201807,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,1749
201807,Jul-18,201807,,bzOfj0iwfDH,Isiolo County,KE_County_11,,574
201807,Jul-18,201807,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,5634
201807,Jul-18,201807,,BjC1xL40gHo,Kakamega County,KE_County_37,,3541
201807,Jul-18,201807,,ihZsJ8alvtb,Kericho County,KE_County_35,,1998
201807,Jul-18,201807,,qKzosKQPl6G,Kiambu County,KE_County_22,,4879
201807,Jul-18,201807,,nrI2khZx3d0,Kilifi County,KE_County_3,,6232
201807,Jul-18,201807,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,2047
201807,Jul-18,201807,,sPkRcDvhGWA,Kisii County,KE_County_45,,1517
201807,Jul-18,201807,,tAbBVBbueqD,Kisumu County,KE_County_42,,2145
201807,Jul-18,201807,,j8o6iO4Njsi,Kitui County,KE_County_15,,2662
201807,Jul-18,201807,,N7YETT3A9r1,Kwale County,KE_County_2,,2854
201807,Jul-18,201807,,xuFdFy6t9AH,Laikipia County,KE_County_31,,1678
201807,Jul-18,201807,,NjWSbQTwys4,Lamu County,KE_County_5,,710
201807,Jul-18,201807,,yhCUgGcCcOo,Machakos County,KE_County_16,,3098
201807,Jul-18,201807,,BoDytkJQ4Qi,Makueni County,KE_County_17,,2104
201807,Jul-18,201807,,R6f9znhg37c,Mandera County,KE_County_9,,4622
201807,Jul-18,201807,,Eey8fT4Im3y,Marsabit County,KE_County_10,,1364
201807,Jul-18,201807,,Y52XNJ50hYb,Meru County,KE_County_12,,2124
201807,Jul-18,201807,,fVra3Pwta0Q,Migori County,KE_County_44,,2004
201807,Jul-18,201807,,wsBsC6gjHvn,Mombasa County,KE_County_1,,4383
201807,Jul-18,201807,,ahwTMNAJvrL,Muranga County,KE_County_21,,1547
201807,Jul-18,201807,,jkG3zaihdSs,Nairobi County,KE_County_47,,9697
201807,Jul-18,201807,,ob6SxuRcqU4,Nakuru County,KE_County_32,,4282
201807,Jul-18,201807,,t0J75eHKxz5,Nandi County,KE_County_29,,2005
201807,Jul-18,201807,,kqJ83J2D72s,Narok County,KE_County_33,,1889
201807,Jul-18,201807,,uepLTG8wGWJ,Nyamira County,KE_County_46,,184
201807,Jul-18,201807,,mYZacFNIB3h,Nyandarua County,KE_County_18,,1038
201807,Jul-18,201807,,ptWVfaCIdVx,Nyeri County,KE_County_19,,1448
201807,Jul-18,201807,,o36zCRjSd4G,Samburu County,KE_County_25,,1877
201807,Jul-18,201807,,u4t9H8XyU9P,Siaya County,KE_County_41,,1753
201807,Jul-18,201807,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,722
201807,Jul-18,201807,,JsH2bnvNt2d,Tana River County,KE_County_4,,1552
201807,Jul-18,201807,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,740
201807,Jul-18,201807,,mThvosEflAU,Trans Nzoia County,KE_County_26,,1525
201807,Jul-18,201807,,kphDeKClFch,Turkana County,KE_County_23,,3045
201807,Jul-18,201807,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,3260
201807,Jul-18,201807,,sANMZ3lpqGs,Vihiga County,KE_County_38,,572
201807,Jul-18,201807,,CeLsrJOH0g9,Wajir County,KE_County_8,,2183
201807,Jul-18,201807,,XWALbfAPa6n,West Pokot County,KE_County_24,,3445
201808,Aug-18,201808,,vvOK1BxTbet,Baringo County,KE_County_30,,1861
201808,Aug-18,201808,,HMNARUV2CW4,Bomet County,KE_County_36,,2247
201808,Aug-18,201808,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,1972
201808,Aug-18,201808,,Tvf1zgVZ0K4,Busia County,KE_County_40,,2097
201808,Aug-18,201808,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,1456
201808,Aug-18,201808,,PFu8alU2KWG,Embu County,KE_County_14,,1070
201808,Aug-18,201808,,uyOrcHZBpW0,Garissa County,KE_County_7,,1803
201808,Aug-18,201808,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,2221
201808,Aug-18,201808,,bzOfj0iwfDH,Isiolo County,KE_County_11,,518
201808,Aug-18,201808,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,3259
201808,Aug-18,201808,,BjC1xL40gHo,Kakamega County,KE_County_37,,2994
201808,Aug-18,201808,,ihZsJ8alvtb,Kericho County,KE_County_35,,1889
201808,Aug-18,201808,,qKzosKQPl6G,Kiambu County,KE_County_22,,4584
201808,Aug-18,201808,,nrI2khZx3d0,Kilifi County,KE_County_3,,4634
201808,Aug-18,201808,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,2101
201808,Aug-18,201808,,sPkRcDvhGWA,Kisii County,KE_County_45,,1623
201808,Aug-18,201808,,tAbBVBbueqD,Kisumu County,KE_County_42,,2734
201808,Aug-18,201808,,j8o6iO4Njsi,Kitui County,KE_County_15,,2380
201808,Aug-18,201808,,N7YETT3A9r1,Kwale County,KE_County_2,,2326
201808,Aug-18,201808,,xuFdFy6t9AH,Laikipia County,KE_County_31,,1425
201808,Aug-18,201808,,NjWSbQTwys4,Lamu County,KE_County_5,,719
201808,Aug-18,201808,,yhCUgGcCcOo,Machakos County,KE_County_16,,2685
201808,Aug-18,201808,,BoDytkJQ4Qi,Makueni County,KE_County_17,,1695
201808,Aug-18,201808,,R6f9znhg37c,Mandera County,KE_County_9,,4003
201808,Aug-18,201808,,Eey8fT4Im3y,Marsabit County,KE_County_10,,1122
201808,Aug-18,201808,,Y52XNJ50hYb,Meru County,KE_County_12,,2261
201808,Aug-18,201808,,fVra3Pwta0Q,Migori County,KE_County_44,,2436
201808,Aug-18,201808,,wsBsC6gjHvn,Mombasa County,KE_County_1,,2981
201808,Aug-18,201808,,ahwTMNAJvrL,Muranga County,KE_County_21,,1246
201808,Aug-18,201808,,jkG3zaihdSs,Nairobi County,KE_County_47,,9890
201808,Aug-18,201808,,ob6SxuRcqU4,Nakuru County,KE_County_32,,3836
201808,Aug-18,201808,,t0J75eHKxz5,Nandi County,KE_County_29,,1754
201808,Aug-18,201808,,kqJ83J2D72s,Narok County,KE_County_33,,2109
201808,Aug-18,201808,,uepLTG8wGWJ,Nyamira County,KE_County_46,,261
201808,Aug-18,201808,,mYZacFNIB3h,Nyandarua County,KE_County_18,,967
201808,Aug-18,201808,,ptWVfaCIdVx,Nyeri County,KE_County_19,,1264
201808,Aug-18,201808,,o36zCRjSd4G,Samburu County,KE_County_25,,867
201808,Aug-18,201808,,u4t9H8XyU9P,Siaya County,KE_County_41,,1513
201808,Aug-18,201808,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,618
201808,Aug-18,201808,,JsH2bnvNt2d,Tana River County,KE_County_4,,1332
201808,Aug-18,201808,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,837
201808,Aug-18,201808,,mThvosEflAU,Trans Nzoia County,KE_County_26,,1797
201808,Aug-18,201808,,kphDeKClFch,Turkana County,KE_County_23,,2443
201808,Aug-18,201808,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,2352
201808,Aug-18,201808,,sANMZ3lpqGs,Vihiga County,KE_County_38,,536
201808,Aug-18,201808,,CeLsrJOH0g9,Wajir County,KE_County_8,,2311
201808,Aug-18,201808,,XWALbfAPa6n,West Pokot County,KE_County_24,,2614
201809,Sep-18,201809,,vvOK1BxTbet,Baringo County,KE_County_30,,1953
201809,Sep-18,201809,,HMNARUV2CW4,Bomet County,KE_County_36,,2110
201809,Sep-18,201809,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,2122
201809,Sep-18,201809,,Tvf1zgVZ0K4,Busia County,KE_County_40,,2033
201809,Sep-18,201809,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,1669
201809,Sep-18,201809,,PFu8alU2KWG,Embu County,KE_County_14,,2299
201809,Sep-18,201809,,uyOrcHZBpW0,Garissa County,KE_County_7,,1734
201809,Sep-18,201809,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,2091
201809,Sep-18,201809,,bzOfj0iwfDH,Isiolo County,KE_County_11,,563
201809,Sep-18,201809,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,4064
201809,Sep-18,201809,,BjC1xL40gHo,Kakamega County,KE_County_37,,3208
201809,Sep-18,201809,,ihZsJ8alvtb,Kericho County,KE_County_35,,2094
201809,Sep-18,201809,,qKzosKQPl6G,Kiambu County,KE_County_22,,5317
201809,Sep-18,201809,,nrI2khZx3d0,Kilifi County,KE_County_3,,4609
201809,Sep-18,201809,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,2966
201809,Sep-18,201809,,sPkRcDvhGWA,Kisii County,KE_County_45,,1737
201809,Sep-18,201809,,tAbBVBbueqD,Kisumu County,KE_County_42,,2299
201809,Sep-18,201809,,j8o6iO4Njsi,Kitui County,KE_County_15,,2888
201809,Sep-18,201809,,N7YETT3A9r1,Kwale County,KE_County_2,,2219
201809,Sep-18,201809,,xuFdFy6t9AH,Laikipia County,KE_County_31,,1859
201809,Sep-18,201809,,NjWSbQTwys4,Lamu County,KE_County_5,,582
201809,Sep-18,201809,,yhCUgGcCcOo,Machakos County,KE_County_16,,2956
201809,Sep-18,201809,,BoDytkJQ4Qi,Makueni County,KE_County_17,,1797
201809,Sep-18,201809,,R6f9znhg37c,Mandera County,KE_County_9,,3961
201809,Sep-18,201809,,Eey8fT4Im3y,Marsabit County,KE_County_10,,1392
201809,Sep-18,201809,,Y52XNJ50hYb,Meru County,KE_County_12,,2877
201809,Sep-18,201809,,fVra3Pwta0Q,Migori County,KE_County_44,,2542
201809,Sep-18,201809,,wsBsC6gjHvn,Mombasa County,KE_County_1,,2691
201809,Sep-18,201809,,ahwTMNAJvrL,Muranga County,KE_County_21,,1600
201809,Sep-18,201809,,jkG3zaihdSs,Nairobi County,KE_County_47,,11873
201809,Sep-18,201809,,ob6SxuRcqU4,Nakuru County,KE_County_32,,4164
201809,Sep-18,201809,,t0J75eHKxz5,Nandi County,KE_County_29,,1750
201809,Sep-18,201809,,kqJ83J2D72s,Narok County,KE_County_33,,2751
201809,Sep-18,201809,,uepLTG8wGWJ,Nyamira County,KE_County_46,,817
201809,Sep-18,201809,,mYZacFNIB3h,Nyandarua County,KE_County_18,,985
201809,Sep-18,201809,,ptWVfaCIdVx,Nyeri County,KE_County_19,,1617
201809,Sep-18,201809,,o36zCRjSd4G,Samburu County,KE_County_25,,861
201809,Sep-18,201809,,u4t9H8XyU9P,Siaya County,KE_County_41,,1314
201809,Sep-18,201809,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,702
201809,Sep-18,201809,,JsH2bnvNt2d,Tana River County,KE_County_4,,1131
201809,Sep-18,201809,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,948
201809,Sep-18,201809,,mThvosEflAU,Trans Nzoia County,KE_County_26,,1311
201809,Sep-18,201809,,kphDeKClFch,Turkana County,KE_County_23,,3038
201809,Sep-18,201809,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,2561
201809,Sep-18,201809,,sANMZ3lpqGs,Vihiga County,KE_County_38,,446
201809,Sep-18,201809,,CeLsrJOH0g9,Wajir County,KE_County_8,,2028
201809,Sep-18,201809,,XWALbfAPa6n,West Pokot County,KE_County_24,,2204
201810,Oct-18,201810,,vvOK1BxTbet,Baringo County,KE_County_30,,2257
201810,Oct-18,201810,,HMNARUV2CW4,Bomet County,KE_County_36,,2712
201810,Oct-18,201810,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,2957
201810,Oct-18,201810,,Tvf1zgVZ0K4,Busia County,KE_County_40,,2228
201810,Oct-18,201810,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,1772
201810,Oct-18,201810,,PFu8alU2KWG,Embu County,KE_County_14,,1818
201810,Oct-18,201810,,uyOrcHZBpW0,Garissa County,KE_County_7,,1832
201810,Oct-18,201810,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,2244
201810,Oct-18,201810,,bzOfj0iwfDH,Isiolo County,KE_County_11,,568
201810,Oct-18,201810,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,4635
201810,Oct-18,201810,,BjC1xL40gHo,Kakamega County,KE_County_37,,3503
201810,Oct-18,201810,,ihZsJ8alvtb,Kericho County,KE_County_35,,2473
201810,Oct-18,201810,,qKzosKQPl6G,Kiambu County,KE_County_22,,7274
201810,Oct-18,201810,,nrI2khZx3d0,Kilifi County,KE_County_3,,4437
201810,Oct-18,201810,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,3399
201810,Oct-18,201810,,sPkRcDvhGWA,Kisii County,KE_County_45,,1848
201810,Oct-18,201810,,tAbBVBbueqD,Kisumu County,KE_County_42,,2729
201810,Oct-18,201810,,j8o6iO4Njsi,Kitui County,KE_County_15,,3767
201810,Oct-18,201810,,N7YETT3A9r1,Kwale County,KE_County_2,,2578
201810,Oct-18,201810,,xuFdFy6t9AH,Laikipia County,KE_County_31,,2071
201810,Oct-18,201810,,NjWSbQTwys4,Lamu County,KE_County_5,,586
201810,Oct-18,201810,,yhCUgGcCcOo,Machakos County,KE_County_16,,3481
201810,Oct-18,201810,,BoDytkJQ4Qi,Makueni County,KE_County_17,,2313
201810,Oct-18,201810,,R6f9znhg37c,Mandera County,KE_County_9,,4604
201810,Oct-18,201810,,Eey8fT4Im3y,Marsabit County,KE_County_10,,1816
201810,Oct-18,201810,,Y52XNJ50hYb,Meru County,KE_County_12,,2570
201810,Oct-18,201810,,fVra3Pwta0Q,Migori County,KE_County_44,,2551
201810,Oct-18,201810,,wsBsC6gjHvn,Mombasa County,KE_County_1,,3294
201810,Oct-18,201810,,ahwTMNAJvrL,Muranga County,KE_County_21,,2028
201810,Oct-18,201810,,jkG3zaihdSs,Nairobi County,KE_County_47,,13626
201810,Oct-18,201810,,ob6SxuRcqU4,Nakuru County,KE_County_32,,4779
201810,Oct-18,201810,,t0J75eHKxz5,Nandi County,KE_County_29,,2426
201810,Oct-18,201810,,kqJ83J2D72s,Narok County,KE_County_33,,2656
201810,Oct-18,201810,,uepLTG8wGWJ,Nyamira County,KE_County_46,,920
201810,Oct-18,201810,,mYZacFNIB3h,Nyandarua County,KE_County_18,,1029
201810,Oct-18,201810,,ptWVfaCIdVx,Nyeri County,KE_County_19,,1922
201810,Oct-18,201810,,o36zCRjSd4G,Samburu County,KE_County_25,,1360
201810,Oct-18,201810,,u4t9H8XyU9P,Siaya County,KE_County_41,,1546
201810,Oct-18,201810,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,894
201810,Oct-18,201810,,JsH2bnvNt2d,Tana River County,KE_County_4,,1207
201810,Oct-18,201810,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,1007
201810,Oct-18,201810,,mThvosEflAU,Trans Nzoia County,KE_County_26,,1631
201810,Oct-18,201810,,kphDeKClFch,Turkana County,KE_County_23,,4235
201810,Oct-18,201810,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,2924
201810,Oct-18,201810,,sANMZ3lpqGs,Vihiga County,KE_County_38,,628
201810,Oct-18,201810,,CeLsrJOH0g9,Wajir County,KE_County_8,,2518
201810,Oct-18,201810,,XWALbfAPa6n,West Pokot County,KE_County_24,,3081
201811,Nov-18,201811,,vvOK1BxTbet,Baringo County,KE_County_30,,1574
201811,Nov-18,201811,,HMNARUV2CW4,Bomet County,KE_County_36,,3371
201811,Nov-18,201811,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,2703
201811,Nov-18,201811,,Tvf1zgVZ0K4,Busia County,KE_County_40,,2703
201811,Nov-18,201811,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,1432
201811,Nov-18,201811,,PFu8alU2KWG,Embu County,KE_County_14,,1282
201811,Nov-18,201811,,uyOrcHZBpW0,Garissa County,KE_County_7,,2151
201811,Nov-18,201811,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,1782
201811,Nov-18,201811,,bzOfj0iwfDH,Isiolo County,KE_County_11,,803
201811,Nov-18,201811,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,3352
201811,Nov-18,201811,,BjC1xL40gHo,Kakamega County,KE_County_37,,3618
201811,Nov-18,201811,,ihZsJ8alvtb,Kericho County,KE_County_35,,2779
201811,Nov-18,201811,,qKzosKQPl6G,Kiambu County,KE_County_22,,5910
201811,Nov-18,201811,,nrI2khZx3d0,Kilifi County,KE_County_3,,4192
201811,Nov-18,201811,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,2489
201811,Nov-18,201811,,sPkRcDvhGWA,Kisii County,KE_County_45,,2307
201811,Nov-18,201811,,tAbBVBbueqD,Kisumu County,KE_County_42,,2875
201811,Nov-18,201811,,j8o6iO4Njsi,Kitui County,KE_County_15,,3387
201811,Nov-18,201811,,N7YETT3A9r1,Kwale County,KE_County_2,,2373
201811,Nov-18,201811,,xuFdFy6t9AH,Laikipia County,KE_County_31,,1391
201811,Nov-18,201811,,NjWSbQTwys4,Lamu County,KE_County_5,,568
201811,Nov-18,201811,,yhCUgGcCcOo,Machakos County,KE_County_16,,3421
201811,Nov-18,201811,,BoDytkJQ4Qi,Makueni County,KE_County_17,,1940
201811,Nov-18,201811,,R6f9znhg37c,Mandera County,KE_County_9,,5154
201811,Nov-18,201811,,Eey8fT4Im3y,Marsabit County,KE_County_10,,2409
201811,Nov-18,201811,,Y52XNJ50hYb,Meru County,KE_County_12,,2151
201811,Nov-18,201811,,fVra3Pwta0Q,Migori County,KE_County_44,,2082
201811,Nov-18,201811,,wsBsC6gjHvn,Mombasa County,KE_County_1,,3379
201811,Nov-18,201811,,ahwTMNAJvrL,Muranga County,KE_County_21,,1697
201811,Nov-18,201811,,jkG3zaihdSs,Nairobi County,KE_County_47,,12405
201811,Nov-18,201811,,ob6SxuRcqU4,Nakuru County,KE_County_32,,4512
201811,Nov-18,201811,,t0J75eHKxz5,Nandi County,KE_County_29,,2467
201811,Nov-18,201811,,kqJ83J2D72s,Narok County,KE_County_33,,2808
201811,Nov-18,201811,,uepLTG8wGWJ,Nyamira County,KE_County_46,,1017
201811,Nov-18,201811,,mYZacFNIB3h,Nyandarua County,KE_County_18,,938
201811,Nov-18,201811,,ptWVfaCIdVx,Nyeri County,KE_County_19,,1452
201811,Nov-18,201811,,o36zCRjSd4G,Samburu County,KE_County_25,,1671
201811,Nov-18,201811,,u4t9H8XyU9P,Siaya County,KE_County_41,,1982
201811,Nov-18,201811,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,840
201811,Nov-18,201811,,JsH2bnvNt2d,Tana River County,KE_County_4,,1411
201811,Nov-18,201811,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,833
201811,Nov-18,201811,,mThvosEflAU,Trans Nzoia County,KE_County_26,,1528
201811,Nov-18,201811,,kphDeKClFch,Turkana County,KE_County_23,,5345
201811,Nov-18,201811,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,2870
201811,Nov-18,201811,,sANMZ3lpqGs,Vihiga County,KE_County_38,,639
201811,Nov-18,201811,,CeLsrJOH0g9,Wajir County,KE_County_8,,3042
201811,Nov-18,201811,,XWALbfAPa6n,West Pokot County,KE_County_24,,2950
201812,Dec-18,201812,,vvOK1BxTbet,Baringo County,KE_County_30,,1871
201812,Dec-18,201812,,HMNARUV2CW4,Bomet County,KE_County_36,,2602
201812,Dec-18,201812,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,3011
201812,Dec-18,201812,,Tvf1zgVZ0K4,Busia County,KE_County_40,,2512
201812,Dec-18,201812,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,1608
201812,Dec-18,201812,,PFu8alU2KWG,Embu County,KE_County_14,,1132
201812,Dec-18,201812,,uyOrcHZBpW0,Garissa County,KE_County_7,,2562
201812,Dec-18,201812,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,1884
201812,Dec-18,201812,,bzOfj0iwfDH,Isiolo County,KE_County_11,,841
201812,Dec-18,201812,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,3560
201812,Dec-18,201812,,BjC1xL40gHo,Kakamega County,KE_County_37,,3658
201812,Dec-18,201812,,ihZsJ8alvtb,Kericho County,KE_County_35,,3206
201812,Dec-18,201812,,qKzosKQPl6G,Kiambu County,KE_County_22,,4805
201812,Dec-18,201812,,nrI2khZx3d0,Kilifi County,KE_County_3,,4390
201812,Dec-18,201812,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,2182
201812,Dec-18,201812,,sPkRcDvhGWA,Kisii County,KE_County_45,,2491
201812,Dec-18,201812,,tAbBVBbueqD,Kisumu County,KE_County_42,,2642
201812,Dec-18,201812,,j8o6iO4Njsi,Kitui County,KE_County_15,,2984
201812,Dec-18,201812,,N7YETT3A9r1,Kwale County,KE_County_2,,2636
201812,Dec-18,201812,,xuFdFy6t9AH,Laikipia County,KE_County_31,,1261
201812,Dec-18,201812,,NjWSbQTwys4,Lamu County,KE_County_5,,565
201812,Dec-18,201812,,yhCUgGcCcOo,Machakos County,KE_County_16,,2967
201812,Dec-18,201812,,BoDytkJQ4Qi,Makueni County,KE_County_17,,2075
201812,Dec-18,201812,,R6f9znhg37c,Mandera County,KE_County_9,,5229
201812,Dec-18,201812,,Eey8fT4Im3y,Marsabit County,KE_County_10,,2641
201812,Dec-18,201812,,Y52XNJ50hYb,Meru County,KE_County_12,,2032
201812,Dec-18,201812,,fVra3Pwta0Q,Migori County,KE_County_44,,1907
201812,Dec-18,201812,,wsBsC6gjHvn,Mombasa County,KE_County_1,,3021
201812,Dec-18,201812,,ahwTMNAJvrL,Muranga County,KE_County_21,,1688
201812,Dec-18,201812,,jkG3zaihdSs,Nairobi County,KE_County_47,,8161
201812,Dec-18,201812,,ob6SxuRcqU4,Nakuru County,KE_County_32,,4318
201812,Dec-18,201812,,t0J75eHKxz5,Nandi County,KE_County_29,,2671
201812,Dec-18,201812,,kqJ83J2D72s,Narok County,KE_County_33,,2332
201812,Dec-18,201812,,uepLTG8wGWJ,Nyamira County,KE_County_46,,1181
201812,Dec-18,201812,,mYZacFNIB3h,Nyandarua County,KE_County_18,,792
201812,Dec-18,201812,,ptWVfaCIdVx,Nyeri County,KE_County_19,,1430
201812,Dec-18,201812,,o36zCRjSd4G,Samburu County,KE_County_25,,1234
201812,Dec-18,201812,,u4t9H8XyU9P,Siaya County,KE_County_41,,1542
201812,Dec-18,201812,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,831
201812,Dec-18,201812,,JsH2bnvNt2d,Tana River County,KE_County_4,,1034
201812,Dec-18,201812,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,705
201812,Dec-18,201812,,mThvosEflAU,Trans Nzoia County,KE_County_26,,1445
201812,Dec-18,201812,,kphDeKClFch,Turkana County,KE_County_23,,5604
201812,Dec-18,201812,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,3058
201812,Dec-18,201812,,sANMZ3lpqGs,Vihiga County,KE_County_38,,551
201812,Dec-18,201812,,CeLsrJOH0g9,Wajir County,KE_County_8,,2577
201812,Dec-18,201812,,XWALbfAPa6n,West Pokot County,KE_County_24,,3174
